m_matlab,q_matlab,m_vivado,q_vivado,error_m,error_q
346.784301757812,-0.817228317260742,346.784790039062,-0.817229270935059,0.00048828125,9.5367431640625e-07
299.580810546875,1.46293210983276,299.580688476562,1.46293258666992,0.0001220703125,4.76837158203125e-07
316.946166992188,0.246009349822998,316.946166992188,0.246007442474365,0,1.9073486328125e-06
302.337768554688,1.22011661529541,302.337524414062,1.22011947631836,0.000244140625,2.86102294921875e-06
159.906127929688,1.07156753540039,159.906372070312,1.07156658172607,0.000244140625,9.5367431640625e-07
238.102294921875,-0.613847732543945,238.101806640625,-0.61384391784668,0.00048828125,3.814697265625e-06
321.980102539062,0.226715564727783,321.980102539062,0.22671365737915,0,1.9073486328125e-06
252.40283203125,0.718373775482178,252.40283203125,0.71837329864502,0,4.76837158203125e-07
167.4609375,-0.263643264770508,167.460693359375,-0.263647079467773,0.000244140625,3.814697265625e-06
260.8544921875,-0.0769481658935547,260.854858398438,-0.0769472122192383,0.0003662109375,9.5367431640625e-07
208.403686523438,0.462256908416748,208.404052734375,0.462256908416748,0.0003662109375,0
445.32568359375,-1.02837133407593,445.326049804688,-1.0283727645874,0.0003662109375,1.43051147460938e-06
295.395751953125,0.0631680488586426,295.3955078125,0.0631694793701172,0.000244140625,1.43051147460938e-06
278.207763671875,-0.416286468505859,278.20751953125,-0.416282653808594,0.000244140625,3.814697265625e-06
216.382568359375,-0.0466518402099609,216.382690429688,-0.0466494560241699,0.0001220703125,2.38418579101562e-06
257.005615234375,-0.152235507965088,257.005859375,-0.152235984802246,0.000244140625,4.76837158203125e-07
250.567016601562,-0.482352733612061,250.567138671875,-0.482354164123535,0.0001220703125,1.43051147460938e-06
228.330444335938,-0.0649056434631348,228.33056640625,-0.0649089813232422,0.0001220703125,3.33786010742188e-06
333.6767578125,-1.01652479171753,333.6767578125,-1.01652908325195,0,4.29153442382812e-06
400.478881835938,0.244396209716797,400.479248046875,0.244393348693848,0.0003662109375,2.86102294921875e-06
434.060180664062,-0.539686679840088,434.059936523438,-0.539684295654297,0.000244140625,2.38418579101562e-06
261.221313476562,-1.02131271362305,261.221435546875,-1.021315574646,0.0001220703125,2.86102294921875e-06
249.154541015625,-0.525170803070068,249.154418945312,-0.52517032623291,0.0001220703125,4.76837158203125e-07
369.820068359375,-0.198468208312988,369.819946289062,-0.198467254638672,0.0001220703125,9.5367431640625e-07
278.90673828125,1.08009910583496,278.906616210938,1.08010196685791,0.0001220703125,2.86102294921875e-06
401.441040039062,-0.483035087585449,401.440795898438,-0.483036041259766,0.000244140625,9.5367431640625e-07
298.3212890625,-0.573451995849609,298.321044921875,-0.573451995849609,0.000244140625,0
