m_matlab,q_matlab,m_vivado,q_vivado,error_m,error_q
347.541564941406,0.60425877571106,347.541442871094,0.604259014129639,0.0001220703125,2.38418579101562e-07
340.813171386719,0.233583688735962,340.8134765625,0.23358416557312,0.00030517578125,4.76837158203125e-07
321.90087890625,-0.454353928565979,321.900756835938,-0.454352498054504,0.0001220703125,1.43051147460938e-06
241.186157226562,0.507306575775146,241.186279296875,0.507306933403015,0.0001220703125,3.57627868652344e-07
333.236755371094,-0.658092498779297,333.236877441406,-0.658094048500061,0.0001220703125,1.54972076416016e-06
270.110229492188,-0.214608550071716,270.1103515625,-0.214609742164612,0.0001220703125,1.19209289550781e-06
269.941345214844,0.99999988079071,269.941528320312,-0.937515258789062,0.00018310546875,1.93751513957977
365.4296875,0.598216414451599,365.429870605469,0.598214149475098,0.00018310546875,2.26497650146484e-06
298.007751464844,-0.0186144113540649,298.007873535156,-0.0186150074005127,0.0001220703125,5.96046447753906e-07
369.819274902344,0.183020234107971,369.819458007812,0.183017373085022,0.00018310546875,2.86102294921875e-06
309.438110351562,0.106893181800842,309.438354492188,0.106892108917236,0.000244140625,1.07288360595703e-06
245.019775390625,0.99999988079071,245.019958496094,-0.815349578857422,0.00018310546875,1.81534945964813
336.646362304688,0.523671269416809,336.646179199219,0.523673534393311,0.00018310546875,2.26497650146484e-06
362.467102050781,-0.879557490348816,362.466857910156,-0.879555463790894,0.000244140625,2.02655792236328e-06
338.712707519531,-1,338.712707519531,0.870882630348206,0,1.87088263034821
368.154968261719,-0.217964768409729,368.154846191406,-0.217962265014648,0.0001220703125,2.50339508056641e-06
220.886535644531,-0.111171960830688,220.886413574219,-0.111169099807739,0.0001220703125,2.86102294921875e-06
298.4833984375,0.349114537239075,298.483703613281,0.349114418029785,0.00030517578125,1.19209289550781e-07
279.936828613281,-0.662086367607117,279.93701171875,-0.662088394165039,0.00018310546875,2.02655792236328e-06
280.023071289062,-0.551987171173096,280.023132324219,-0.551986694335938,6.103515625e-05,4.76837158203125e-07
312.32080078125,0.99999988079071,312.320861816406,-0.914762735366821,6.103515625e-05,1.91476261615753
300.99365234375,-0.0645544528961182,300.993408203125,-0.0645527839660645,0.000244140625,1.66893005371094e-06
326.777709960938,-0.881902456283569,326.777465820312,-0.881899356842041,0.000244140625,3.09944152832031e-06
286.349670410156,-0.585739016532898,286.349914550781,-0.58573579788208,0.000244140625,3.21865081787109e-06
364.990173339844,0.13432514667511,364.989929199219,0.134328603744507,0.000244140625,3.45706939697266e-06
408.366760253906,-1,408.366943359375,0.921398043632507,0.00018310546875,1.92139804363251
248.926147460938,-0.213387250900269,248.926452636719,-0.213388323783875,0.00030517578125,1.07288360595703e-06
359.043212890625,-0.52571964263916,359.043273925781,-0.525720357894897,6.103515625e-05,7.15255737304688e-07
344.344787597656,0.99999988079071,385.259521484375,0.496886253356934,40.9147338867188,0.503113627433777
289.385375976562,0.415756821632385,289.38525390625,0.415761590003967,0.0001220703125,4.76837158203125e-06
244.904357910156,-0.0527715682983398,244.904479980469,-0.0527712106704712,0.0001220703125,3.57627868652344e-07
383.353820800781,-0.326947569847107,383.353820800781,-0.326945304870605,0,2.26497650146484e-06
385.886413574219,-0.0445214509963989,385.886779785156,-0.0445219278335571,0.0003662109375,4.76837158203125e-07
368.3544921875,-0.739446043968201,368.354614257812,-0.739446043968201,0.0001220703125,0
330.338989257812,0.236203074455261,330.339111328125,0.236203074455261,0.0001220703125,0
264.759948730469,0.193134307861328,264.760131835938,0.19313371181488,0.00018310546875,5.96046447753906e-07
278.71142578125,0.340838551521301,278.711608886719,0.340835809707642,0.00018310546875,2.74181365966797e-06
342.752136230469,-0.16642963886261,342.752258300781,-0.166427254676819,0.0001220703125,2.38418579101562e-06
313.344787597656,0.592978954315186,313.344848632812,0.592979907989502,6.103515625e-05,9.5367431640625e-07
194.118774414062,0.42411744594574,194.118774414062,0.424120903015137,0,3.45706939697266e-06
363.666015625,-0.373796224594116,363.666198730469,-0.373796343803406,0.00018310546875,1.19209289550781e-07
350.338562011719,-0.695124387741089,350.338439941406,-0.695122241973877,0.0001220703125,2.14576721191406e-06
224.410217285156,0.0475764274597168,224.410278320312,0.0475772619247437,6.103515625e-05,8.34465026855469e-07
310.84814453125,0.297369360923767,310.848266601562,0.297370314598083,0.0001220703125,9.5367431640625e-07
320.64404296875,-1,320.643676757812,0.69397234916687,0.0003662109375,1.69397234916687
332.377624511719,0.219953775405884,332.37744140625,0.219957590103149,0.00018310546875,3.814697265625e-06
285.88330078125,0.99999988079071,285.883239746094,-0.873347640037537,6.103515625e-05,1.87334752082825
348.269836425781,-0.949962973594666,348.269836425781,-0.949962377548218,0,5.96046447753906e-07
276.682556152344,0.500117182731628,276.682861328125,0.5001140832901,0.00030517578125,3.09944152832031e-06
315.050109863281,-0.191303610801697,315.0498046875,-0.191299796104431,0.00030517578125,3.814697265625e-06
357.816345214844,0.843469023704529,361.801086425781,0.778388857841492,3.9847412109375,0.0650801658630371
424.490234375,-0.320088028907776,424.490539550781,-0.320089817047119,0.00030517578125,1.78813934326172e-06
309.289123535156,0.0691657066345215,309.2890625,0.0691670179367065,6.103515625e-05,1.31130218505859e-06
390.836791992188,0.67503297328949,447.392578125,-0.248710989952087,56.5557861328125,0.923743963241577
265.726989746094,0.215559124946594,265.72705078125,0.215559720993042,6.103515625e-05,5.96046447753906e-07
279.692504882812,0.0299791097640991,279.692626953125,0.0299782752990723,0.0001220703125,8.34465026855469e-07
207.505126953125,0.531869888305664,207.505187988281,0.531871438026428,6.103515625e-05,1.54972076416016e-06
311.281066894531,0.443447113037109,311.281127929688,0.443443775177002,6.103515625e-05,3.33786010742188e-06
301.851806640625,0.603699922561646,301.851928710938,0.60370147228241,0.0001220703125,1.54972076416016e-06
306.087036132812,0.294341683387756,306.087280273438,0.294344186782837,0.000244140625,2.50339508056641e-06
263.51318359375,-0.389623403549194,263.513366699219,-0.389623641967773,0.00018310546875,2.38418579101562e-07
305.380432128906,-0.97242283821106,305.380187988281,-0.972417712211609,0.000244140625,5.12599945068359e-06
219.193786621094,0.99999988079071,219.19384765625,-0.924578189849854,6.103515625e-05,1.92457807064056
425.571960449219,-0.152544140815735,425.572021484375,-0.152543902397156,6.103515625e-05,2.38418579101562e-07
325.26025390625,0.17222535610199,325.260314941406,0.172226190567017,6.103515625e-05,8.34465026855469e-07
219.90234375,-0.334543228149414,219.90234375,-0.33454167842865,0,1.54972076416016e-06
285.768310546875,0.128532648086548,285.768432617188,0.12852954864502,0.0001220703125,3.09944152832031e-06
301.668884277344,-0.259712815284729,301.668579101562,-0.259711265563965,0.00030517578125,1.54972076416016e-06
270.999328613281,0.0579551458358765,270.999328613281,0.057953953742981,0,1.19209289550781e-06
347.403991699219,0.15772545337677,347.404113769531,0.157722949981689,0.0001220703125,2.50339508056641e-06
321.174865722656,-1,321.174926757812,0.88778829574585,6.103515625e-05,1.88778829574585
198.781982421875,0.99999988079071,198.782104492188,-0.880133390426636,0.0001220703125,1.88013327121735
349.520690917969,-0.0428725481033325,349.520812988281,-0.042871356010437,0.0001220703125,1.19209289550781e-06
310.260681152344,-0.121397972106934,310.260681152344,-0.121399164199829,0,1.19209289550781e-06
276.507507324219,0.917397856712341,276.507507324219,0.917397975921631,0,1.19209289550781e-07
242.225219726562,-0.0559443235397339,242.225280761719,-0.0559440851211548,6.103515625e-05,2.38418579101562e-07
282.550048828125,0.0408395528793335,282.549987792969,0.0408391952514648,6.103515625e-05,3.57627868652344e-07
185.255615234375,0.0470411777496338,185.255737304688,0.0470417737960815,0.0001220703125,5.96046447753906e-07
308.349426269531,-0.373448371887207,308.349548339844,-0.373447895050049,0.0001220703125,4.76837158203125e-07
243.064086914062,-0.114973068237305,243.063781738281,-0.11496913433075,0.00030517578125,3.93390655517578e-06
348.960021972656,-0.115410208702087,348.960021972656,-0.115412950515747,0,2.74181365966797e-06
341.904174804688,-0.613831162452698,341.904113769531,-0.613832473754883,6.103515625e-05,1.31130218505859e-06
203.009643554688,0.887600421905518,203.009704589844,0.887602925300598,6.103515625e-05,2.50339508056641e-06
390.12890625,-0.63435697555542,390.12890625,-0.634358525276184,0,1.54972076416016e-06
271.943420410156,0.551610827445984,271.943481445312,0.551612496376038,6.103515625e-05,1.66893005371094e-06
355.054565429688,0.468578457832336,355.054870605469,0.468576788902283,0.00030517578125,1.66893005371094e-06
288.349670410156,0.537197709083557,288.349548339844,0.537201046943665,0.0001220703125,3.33786010742188e-06
318.220153808594,0.133122324943542,318.220336914062,0.13312554359436,0.00018310546875,3.21865081787109e-06
381.204284667969,0.19020938873291,381.204406738281,0.190210223197937,0.0001220703125,8.34465026855469e-07
398.800964355469,0.669342756271362,476.098571777344,-0.593181848526001,77.297607421875,1.26252460479736
300.05029296875,-0.591700196266174,300.050415039062,-0.591699957847595,0.0001220703125,2.38418579101562e-07
287.822326660156,-0.159844875335693,287.822265625,-0.15984320640564,6.103515625e-05,1.66893005371094e-06
396.192626953125,-0.00618135929107666,396.192565917969,-0.00618064403533936,6.103515625e-05,7.15255737304688e-07
315.370422363281,0.458688378334045,315.370239257812,0.458691596984863,0.00018310546875,3.21865081787109e-06
212.451416015625,0.488292694091797,212.451354980469,0.488295793533325,6.103515625e-05,3.09944152832031e-06
314.912231445312,-0.751967906951904,314.912475585938,-0.751968622207642,0.000244140625,7.15255737304688e-07
137.45068359375,0.99999988079071,137.45068359375,-0.998051524162292,0,1.998051404953
229.635986328125,-0.108882904052734,229.635803222656,-0.108880281448364,0.00018310546875,2.62260437011719e-06
311.640563964844,-0.294253706932068,311.640563964844,-0.294252634048462,0,1.07288360595703e-06
295.681945800781,0.216490387916565,295.681945800781,0.216491341590881,0,9.5367431640625e-07
207.117797851562,0.526603579521179,207.117858886719,0.526604175567627,6.103515625e-05,5.96046447753906e-07
252.93408203125,-0.67608368396759,252.93408203125,-0.676081776618958,0,1.9073486328125e-06
358.55126953125,0.743444085121155,358.551208496094,0.743447780609131,6.103515625e-05,3.69548797607422e-06
323.860900878906,-0.11900532245636,323.860717773438,-0.119003891944885,0.00018310546875,1.43051147460938e-06
364.216979980469,0.99999988079071,-441.825378417969,0.133905053138733,806.042358398438,0.866094827651978
168.571716308594,0.796852350234985,168.57177734375,0.796853542327881,6.103515625e-05,1.19209289550781e-06
303.690795898438,0.729796409606934,303.690734863281,0.729799151420593,6.103515625e-05,2.74181365966797e-06
245.004699707031,0.99999988079071,245.004699707031,-0.69689953327179,0,1.6968994140625
247.744506835938,0.391061544418335,247.744506835938,0.391061425209045,0,1.19209289550781e-07
256.381958007812,0.509832859039307,256.381896972656,0.509834170341492,6.103515625e-05,1.31130218505859e-06
174.350830078125,0.497030854225159,174.350646972656,0.497032999992371,0.00018310546875,2.14576721191406e-06
318.831909179688,-0.393966317176819,318.831909179688,-0.393966555595398,0,2.38418579101562e-07
303.211242675781,-0.481032133102417,303.211120605469,-0.481033325195312,0.0001220703125,1.19209289550781e-06
308.503845214844,-0.0427148342132568,308.503784179688,-0.0427136421203613,6.103515625e-05,1.19209289550781e-06
289.996948242188,-0.381913304328918,289.996765136719,-0.381909966468811,0.00018310546875,3.33786010742188e-06
390.943786621094,-0.359787583351135,390.943725585938,-0.359784722328186,6.103515625e-05,2.86102294921875e-06
312.829223632812,0.0185142755508423,312.8291015625,0.018515944480896,0.0001220703125,1.66893005371094e-06
243.837890625,-0.0662559270858765,243.837768554688,-0.066254734992981,0.0001220703125,1.19209289550781e-06
276.57275390625,-0.151227116584778,276.572814941406,-0.151227116584778,6.103515625e-05,0
237.411804199219,0.871777296066284,237.411682128906,0.871779322624207,0.0001220703125,2.02655792236328e-06
253.860656738281,0.713482618331909,253.860900878906,0.713480353355408,0.000244140625,2.26497650146484e-06
345.270080566406,0.0841332674026489,345.269714355469,0.0841360092163086,0.0003662109375,2.74181365966797e-06
295.6806640625,-1,295.680541992188,0.72733998298645,0.0001220703125,1.72733998298645
330.977172851562,-0.241366624832153,330.977416992188,-0.241367697715759,0.000244140625,1.07288360595703e-06
308.2080078125,-0.705850481987,308.2080078125,-0.705847382545471,0,3.09944152832031e-06
398.738342285156,-0.797401189804077,398.738403320312,-0.797400116920471,6.103515625e-05,1.07288360595703e-06
265.151794433594,0.201122522354126,265.151733398438,0.201126217842102,6.103515625e-05,3.69548797607422e-06
261.954345703125,-0.211825728416443,261.954406738281,-0.211825847625732,6.103515625e-05,1.19209289550781e-07
295.009826660156,-1,295.009887695312,0.968362808227539,6.103515625e-05,1.96836280822754
294.084045410156,0.387318730354309,294.084228515625,0.387316465377808,0.00018310546875,2.26497650146484e-06
237.391174316406,0.0136200189590454,237.391052246094,0.0136227607727051,0.0001220703125,2.74181365966797e-06
216.822143554688,0.879665732383728,216.822204589844,0.879665493965149,6.103515625e-05,2.38418579101562e-07
147.968200683594,0.565249562263489,147.968200683594,0.565246343612671,0,3.21865081787109e-06
366.493225097656,-1,366.493530273438,0.642675638198853,0.00030517578125,1.64267563819885
288.456665039062,-0.39116358757019,288.456787109375,-0.391164183616638,0.0001220703125,5.96046447753906e-07
264.246032714844,0.0465936660766602,264.246032714844,0.0465905666351318,0,3.09944152832031e-06
347.208068847656,-0.230904817581177,347.208312988281,-0.230902910232544,0.000244140625,1.9073486328125e-06
180.995422363281,0.27873420715332,180.995483398438,0.278733253479004,6.103515625e-05,9.5367431640625e-07
234.745361328125,0.397765159606934,234.745422363281,0.397766470909119,6.103515625e-05,1.31130218505859e-06
315.638000488281,0.0510727167129517,315.637878417969,0.0510765314102173,0.0001220703125,3.814697265625e-06
299.539672851562,-0.511448860168457,299.539367675781,-0.511444568634033,0.00030517578125,4.29153442382812e-06
273.985961914062,0.857662558555603,273.986083984375,0.857661247253418,0.0001220703125,1.31130218505859e-06
298.027587890625,-0.200979948043823,298.027587890625,-0.200979590415955,0,3.57627868652344e-07
215.156311035156,0.715484261512756,215.156188964844,0.715486764907837,0.0001220703125,2.50339508056641e-06
344.514892578125,0.0147029161453247,344.515014648438,0.014701247215271,0.0001220703125,1.66893005371094e-06
303.981628417969,0.129598140716553,303.981567382812,0.129596948623657,6.103515625e-05,1.19209289550781e-06
289.600830078125,0.288804292678833,289.600769042969,0.288805484771729,6.103515625e-05,1.19209289550781e-06
387.513854980469,0.893691301345825,485.327575683594,-0.70392906665802,97.813720703125,1.59762036800385
301.640625,-0.944621443748474,301.640625,-0.944621801376343,0,3.57627868652344e-07
383.696960449219,-1,383.697204589844,0.926507472991943,0.000244140625,1.92650747299194
391.974853515625,-0.861485004425049,391.975036621094,-0.861483335494995,0.00018310546875,1.66893005371094e-06
282.816650390625,-0.0859177112579346,282.81689453125,-0.0859187841415405,0.000244140625,1.07288360595703e-06
332.6630859375,-0.398208856582642,332.663146972656,-0.39820671081543,6.103515625e-05,2.14576721191406e-06
284.547668457031,-0.523813843727112,284.547485351562,-0.523813009262085,0.00018310546875,8.34465026855469e-07
343.418029785156,0.139359712600708,343.418029785156,0.139361143112183,0,1.43051147460938e-06
396.545227050781,-0.43579089641571,396.545349121094,-0.435792565345764,0.0001220703125,1.66893005371094e-06
270.360168457031,-0.141937613487244,270.35986328125,-0.141936182975769,0.00030517578125,1.43051147460938e-06
178.526550292969,-0.495592474937439,178.526611328125,-0.495595216751099,6.103515625e-05,2.74181365966797e-06
352.048400878906,-0.0217894315719604,352.048400878906,-0.0217878818511963,0,1.54972076416016e-06
295.175598144531,0.956722259521484,295.175598144531,0.956722378730774,0,1.19209289550781e-07
335.173278808594,-0.14600145816803,335.17333984375,-0.146000266075134,6.103515625e-05,1.19209289550781e-06
129.791137695312,0.472726941108704,129.791198730469,0.47272527217865,6.103515625e-05,1.66893005371094e-06
251.053039550781,-0.241145253181458,251.053039550781,-0.241143941879272,0,1.31130218505859e-06
186.522277832031,-0.247720956802368,186.5224609375,-0.2477205991745,0.00018310546875,3.57627868652344e-07
262.346374511719,-0.232506990432739,262.346435546875,-0.232505798339844,6.103515625e-05,1.19209289550781e-06
348.892333984375,-0.601993560791016,348.892150878906,-0.601992249488831,0.00018310546875,1.31130218505859e-06
216.406066894531,-0.626782059669495,216.406005859375,-0.62678050994873,6.103515625e-05,1.54972076416016e-06
284.824035644531,0.58169424533844,284.824035644531,0.581693530082703,0,7.15255737304688e-07
